Device;topic_prefix;topic_suffix;topic;Certain ?;Address;Writable;Size;Name;FunctionText;type;
Conv. bureau 3 N5;emse/fayol/5ET/503/;temperature/comfort1;emse/fayol/5ET/503/temperature/comfort1;oui;4/1/121;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 3 N5;emse/fayol/5ET/503/;temperature/current;emse/fayol/5ET/503/temperature/current;oui;3/0/32;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 3 N5;emse/fayol/5ET/503/;temperature/outside;emse/fayol/5ET/503/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 3 N5;emse/fayol/5ET/503/;temperature/setpoint;emse/fayol/5ET/503/temperature/setpoint;oui;3/3/64;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 3 N5;emse/fayol/5ET/503/;temperature/setpoint/select;emse/fayol/5ET/503/temperature/setpoint/select;oui;4/0/77;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 3 N5;emse/fayol/5ET/503/;window/state;emse/fayol/5ET/503/window/state;oui;3/4/208;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 5 N4;emse/fayol/4ET/406/;error;emse/fayol/4ET/406/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 5 N4;emse/fayol/4ET/406/;temperature/comfort1;emse/fayol/4ET/406/temperature/comfort1;oui;4/1/120;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 5 N4;emse/fayol/4ET/406/;temperature/current;emse/fayol/4ET/406/temperature/current;oui;3/0/31;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 5 N4;emse/fayol/4ET/406/;temperature/outside;emse/fayol/4ET/406/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 5 N4;emse/fayol/4ET/406/;temperature/setpoint;emse/fayol/4ET/406/temperature/setpoint;oui;3/3/63;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 5 N4;emse/fayol/4ET/406/;temperature/setpoint/select;emse/fayol/4ET/406/temperature/setpoint/select;oui;4/0/76;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 5 N4;emse/fayol/4ET/406/;window/state;emse/fayol/4ET/406/window/state;oui;3/4/207;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 5 N5;emse/fayol/5ET/504/;error;emse/fayol/5ET/504/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 5 N5;emse/fayol/5ET/504/;temperature/comfort1;emse/fayol/5ET/504/temperature/comfort1;oui;4/1/136;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 5 N5;emse/fayol/5ET/504/;temperature/current;emse/fayol/5ET/504/temperature/current;oui;3/0/51;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 5 N5;emse/fayol/5ET/504/;temperature/outside;emse/fayol/5ET/504/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 5 N5;emse/fayol/5ET/504/;temperature/setpoint;emse/fayol/5ET/504/temperature/setpoint;oui;3/3/83;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 5 N5;emse/fayol/5ET/504/;temperature/setpoint/select;emse/fayol/5ET/504/temperature/setpoint/select;oui;4/0/92;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 5 N5;emse/fayol/5ET/504/;window/state;emse/fayol/5ET/504/window/state;oui;3/4/227;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 6 N5;emse/fayol/5ET/510/;error;emse/fayol/5ET/510/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 6 N5;emse/fayol/5ET/510/;temperature/comfort1;emse/fayol/5ET/510/temperature/comfort1;oui;4/1/135;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 6 N5;emse/fayol/5ET/510/;temperature/current;emse/fayol/5ET/510/temperature/current;oui;3/0/50;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 6 N5;emse/fayol/5ET/510/;temperature/outside;emse/fayol/5ET/510/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 6 N5;emse/fayol/5ET/510/;temperature/setpoint;emse/fayol/5ET/510/temperature/setpoint;oui;3/3/82;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 6 N5;emse/fayol/5ET/510/;temperature/setpoint/select;emse/fayol/5ET/510/temperature/setpoint/select;oui;4/0/91;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 6 N5;emse/fayol/5ET/510/;window/state;emse/fayol/5ET/510/window/state;oui;3/4/226;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 7 N5;emse/fayol/5ET/516/;error;emse/fayol/5ET/516/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 7 N5;emse/fayol/5ET/516/;temperature/comfort1;emse/fayol/5ET/516/temperature/comfort1;oui;4/1/133;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 7 N5;emse/fayol/5ET/516/;temperature/current;emse/fayol/5ET/516/temperature/current;oui;3/0/47;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 7 N5;emse/fayol/5ET/516/;temperature/outside;emse/fayol/5ET/516/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 7 N5;emse/fayol/5ET/516/;temperature/setpoint;emse/fayol/5ET/516/temperature/setpoint;oui;3/3/79;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 7 N5;emse/fayol/5ET/516/;temperature/setpoint/select;emse/fayol/5ET/516/temperature/setpoint/select;oui;4/0/89;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 7 N5;emse/fayol/5ET/516/;window/state;emse/fayol/5ET/516/window/state;oui;3/4/223;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;error;emse/fayol/4ET/420B/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;temperature/comfort1;emse/fayol/4ET/420B/temperature/comfort1;oui;4/1/114;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;temperature/current;emse/fayol/4ET/420B/temperature/current;oui;3/0/25;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;temperature/outside;emse/fayol/4ET/420B/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;temperature/setpoint;emse/fayol/4ET/420B/temperature/setpoint;oui;3/3/57;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;temperature/setpoint/select;emse/fayol/4ET/420B/temperature/setpoint/select;oui;4/0/70;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 8 N4;emse/fayol/4ET/420B/;window/state;emse/fayol/4ET/420B/window/state;oui;3/4/201;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 8 N5;emse/fayol/5ET/520/;error;emse/fayol/5ET/520/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 8 N5;emse/fayol/5ET/520/;temperature/comfort1;emse/fayol/5ET/520/temperature/comfort1;oui;4/1/132;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 8 N5;emse/fayol/5ET/520/;temperature/current;emse/fayol/5ET/520/temperature/current;oui;3/0/46;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 8 N5;emse/fayol/5ET/520/;temperature/outside;emse/fayol/5ET/520/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 8 N5;emse/fayol/5ET/520/;temperature/setpoint;emse/fayol/5ET/520/temperature/setpoint;oui;3/3/78;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 8 N5;emse/fayol/5ET/520/;temperature/setpoint/select;emse/fayol/5ET/520/temperature/setpoint/select;oui;4/0/88;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 8 N5;emse/fayol/5ET/520/;window/state;emse/fayol/5ET/520/window/state;oui;3/4/222;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau 9 N5;emse/fayol/5ET/524/;error;emse/fayol/5ET/524/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau 9 N5;emse/fayol/5ET/524/;temperature/comfort1;emse/fayol/5ET/524/temperature/comfort1;oui;4/1/131;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau 9 N5;emse/fayol/5ET/524/;temperature/current;emse/fayol/5ET/524/temperature/current;oui;3/0/45;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau 9 N5;emse/fayol/5ET/524/;temperature/outside;emse/fayol/5ET/524/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau 9 N5;emse/fayol/5ET/524/;temperature/setpoint;emse/fayol/5ET/524/temperature/setpoint;oui;3/3/77;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau 9 N5;emse/fayol/5ET/524/;temperature/setpoint/select;emse/fayol/5ET/524/temperature/setpoint/select;oui;4/0/87;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau 9 N5;emse/fayol/5ET/524/;window/state;emse/fayol/5ET/524/window/state;oui;3/4/221;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. bureau N6;emse/fayol/6ET/609/;error;emse/fayol/6ET/609/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. bureau N6;emse/fayol/6ET/609/;temperature/comfort1;emse/fayol/6ET/609/temperature/comfort1;oui;4/1/141;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. bureau N6;emse/fayol/6ET/609/;temperature/current;emse/fayol/6ET/609/temperature/current;oui;3/0/57;false;2 Bytes;Ambiante;Température ;temp;
Conv. bureau N6;emse/fayol/6ET/609/;temperature/outside;emse/fayol/6ET/609/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. bureau N6;emse/fayol/6ET/609/;temperature/setpoint;emse/fayol/6ET/609/temperature/setpoint;oui;3/3/89;false;1 Byte;Consigne en cours;Indication état;int;
Conv. bureau N6;emse/fayol/6ET/609/;temperature/setpoint/select;emse/fayol/6ET/609/temperature/setpoint/select;oui;4/0/97;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. bureau N6;emse/fayol/6ET/609/;window/state;emse/fayol/6ET/609/window/state;oui;3/4/233;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;demand-response;emse/fayol/1ET/stairs/demand-response;oui;5/0/108;true;1 Bit;Délesteur;Délestage;bool;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;error;emse/fayol/1ET/stairs/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;temperature/current;emse/fayol/1ET/stairs/temperature/current;oui;3/0/8;false;2 Bytes;Ambiante;Température ;temp;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;temperature/outside;emse/fayol/1ET/stairs/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;temperature/setpoint;emse/fayol/1ET/stairs/temperature/setpoint;oui;3/3/40;false;1 Byte;Consigne en cours;Indication état;int;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;temperature/setpoint/select;emse/fayol/1ET/stairs/temperature/setpoint/select;oui;4/0/2;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. cage escaliers N1;emse/fayol/1ET/stairs/;window/state;emse/fayol/1ET/stairs/window/state;oui;3/4/184;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. cage escaliers N2;emse/fayol/2ET/stairs/;error;emse/fayol/2ET/stairs/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. cage escaliers N2;emse/fayol/2ET/stairs/;temperature/current;emse/fayol/2ET/stairs/temperature/current;oui;3/0/11;false;2 Bytes;Ambiante;Température ;temp;
Conv. cage escaliers N2;emse/fayol/2ET/stairs/;temperature/outside;emse/fayol/2ET/stairs/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. cage escaliers N2;emse/fayol/2ET/stairs/;temperature/setpoint;emse/fayol/2ET/stairs/temperature/setpoint;oui;3/3/43;false;1 Byte;Consigne en cours;Indication état;int;
Conv. cage escaliers N2;emse/fayol/2ET/stairs/;temperature/setpoint/select;emse/fayol/2ET/stairs/temperature/setpoint/select;oui;4/0/2;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. cage escaliers N2;emse/fayol/2ET/stairs/;window/state;emse/fayol/2ET/stairs/window/state;oui;3/4/187;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. direction N4;emse/fayol/4ET/414/;error;emse/fayol/4ET/414/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. direction N4;emse/fayol/4ET/414/;temperature/comfort1;emse/fayol/4ET/414/temperature/comfort1;oui;4/1/117;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. direction N4;emse/fayol/4ET/414/;temperature/current;emse/fayol/4ET/414/temperature/current;oui;3/0/28;false;2 Bytes;Ambiante;Température ;temp;
Conv. direction N4;emse/fayol/4ET/414/;temperature/outside;emse/fayol/4ET/414/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. direction N4;emse/fayol/4ET/414/;temperature/setpoint;emse/fayol/4ET/414/temperature/setpoint;oui;3/3/60;false;1 Byte;Consigne en cours;Indication état;int;
Conv. direction N4;emse/fayol/4ET/414/;temperature/setpoint/select;emse/fayol/4ET/414/temperature/setpoint/select;oui;4/0/73;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. direction N4;emse/fayol/4ET/414/;window/state;emse/fayol/4ET/414/window/state;oui;3/4/204;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;error;emse/fayol/6ET/603/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;temperature/comfort1;emse/fayol/6ET/603/temperature/comfort1;oui;4/1/140;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;temperature/current;emse/fayol/6ET/603/temperature/current;oui;3/0/56;false;2 Bytes;Ambiante;Température ;temp;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;temperature/outside;emse/fayol/6ET/603/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;temperature/setpoint;emse/fayol/6ET/603/temperature/setpoint;oui;3/3/88;false;1 Byte;Consigne en cours;Indication état;int;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;temperature/setpoint/select;emse/fayol/6ET/603/temperature/setpoint/select;oui;4/0/96;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. espace lecture 1 N6;emse/fayol/6ET/603/;window/state;emse/fayol/6ET/603/window/state;oui;3/4/232;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;error;emse/fayol/6ET/605/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;temperature/comfort1;emse/fayol/6ET/605/temperature/comfort1;oui;4/1/139;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;temperature/current;emse/fayol/6ET/605/temperature/current;oui;3/0/55;false;2 Bytes;Ambiante;Température ;temp;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;temperature/outside;emse/fayol/6ET/605/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;temperature/setpoint;emse/fayol/6ET/605/temperature/setpoint;oui;3/3/87;false;1 Byte;Consigne en cours;Indication état;int;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;temperature/setpoint/select;emse/fayol/6ET/605/temperature/setpoint/select;oui;4/0/95;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. espace lecture 2 N6;emse/fayol/6ET/605/;window/state;emse/fayol/6ET/605/window/state;oui;3/4/231;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;error;emse/fayol/6ET/607/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;temperature/comfort1;emse/fayol/6ET/607/temperature/comfort1;oui;4/1/138;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;temperature/current;emse/fayol/6ET/607/temperature/current;oui;3/0/54;false;2 Bytes;Ambiante;Température ;temp;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;temperature/outside;emse/fayol/6ET/607/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;temperature/setpoint;emse/fayol/6ET/607/temperature/setpoint;oui;3/3/86;false;1 Byte;Consigne en cours;Indication état;int;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;temperature/setpoint/select;emse/fayol/6ET/607/temperature/setpoint/select;oui;4/0/94;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. espace lecture 3 N6;emse/fayol/6ET/607/;window/state;emse/fayol/6ET/607/window/state;oui;3/4/230;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. local dispo.1;emse/fayol/ENT/003/;error;emse/fayol/ENT/003/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. local dispo.1;emse/fayol/ENT/003/;temperature/current;emse/fayol/ENT/003/temperature/current;oui;3/0/6;false;2 Bytes;Ambiante;Température ;temp;
Conv. local dispo.1;emse/fayol/ENT/003/;temperature/outside;emse/fayol/ENT/003/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. local dispo.1;emse/fayol/ENT/003/;temperature/setpoint;emse/fayol/ENT/003/temperature/setpoint;oui;3/3/38;false;1 Byte;Consigne en cours;Indication état;int;
Conv. local dispo.1;emse/fayol/ENT/003/;temperature/setpoint/select;emse/fayol/ENT/003/temperature/setpoint/select;oui;4/0/54;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. local dispo.1;emse/fayol/ENT/003/;window/state;emse/fayol/ENT/003/window/state;oui;3/4/182;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. local dispo.2 (007 Bis);emse/fayol/ENT/007B/;error;emse/fayol/ENT/007B/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. local dispo.2 (007 Bis);emse/fayol/ENT/007B/;temperature/outside;emse/fayol/ENT/007B/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. local dispo.2 (007 Bis);emse/fayol/ENT/007B/;temperature/setpoint;emse/fayol/ENT/007B/temperature/setpoint;oui;3/3/39;false;1 Byte;Consigne en cours;Indication état;int;
Conv. local dispo.2 (007 Bis);emse/fayol/ENT/007B/;temperature/setpoint/select;emse/fayol/ENT/007B/temperature/setpoint/select;oui;4/0/54;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. local dispo.2 (007 Bis);emse/fayol/ENT/007B/;window/state;emse/fayol/ENT/007B/window/state;oui;3/4/182;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. réunion 1 N2;emse/fayol/2ET/204/;error;emse/fayol/2ET/204/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. réunion 1 N2;emse/fayol/2ET/204/;temperature/comfort1;emse/fayol/2ET/204/temperature/comfort1;oui;4/1/99;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. réunion 1 N2;emse/fayol/2ET/204/;temperature/current;emse/fayol/2ET/204/temperature/current;oui;3/0/9;false;2 Bytes;Ambiante;Température ;temp;
Conv. réunion 1 N2;emse/fayol/2ET/204/;temperature/outside;emse/fayol/2ET/204/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. réunion 1 N2;emse/fayol/2ET/204/;temperature/setpoint;emse/fayol/2ET/204/temperature/setpoint;oui;3/3/41;false;1 Byte;Consigne en cours;Indication état;int;
Conv. réunion 1 N2;emse/fayol/2ET/204/;temperature/setpoint/select;emse/fayol/2ET/204/temperature/setpoint/select;oui;4/0/55;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. réunion 1 N2;emse/fayol/2ET/204/;window/state;emse/fayol/2ET/204/window/state;oui;3/4/185;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. réunion 2 N2;emse/fayol/2ET/206/;error;emse/fayol/2ET/206/error;oui;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. réunion 2 N2;emse/fayol/2ET/206/;temperature/comfort1;emse/fayol/2ET/206/temperature/comfort1;oui;4/1/100;true;1 Bit;Confort1;Sélection consigne;bool;
Conv. réunion 2 N2;emse/fayol/2ET/206/;temperature/current;emse/fayol/2ET/206/temperature/current;oui;3/0/10;false;2 Bytes;Ambiante;Température ;temp;
Conv. réunion 2 N2;emse/fayol/2ET/206/;temperature/outside;emse/fayol/2ET/206/temperature/outside;oui;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. réunion 2 N2;emse/fayol/2ET/206/;temperature/setpoint;emse/fayol/2ET/206/temperature/setpoint;oui;3/3/42;false;1 Byte;Consigne en cours;Indication état;int;
Conv. réunion 2 N2;emse/fayol/2ET/206/;temperature/setpoint/select;emse/fayol/2ET/206/temperature/setpoint/select;oui;4/0/56;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. réunion 2 N2;emse/fayol/2ET/206/;window/state;emse/fayol/2ET/206/window/state;oui;3/4/186;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. stockage 1.1;;error;error;;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. stockage 1.1;;temperature/current;temperature/current;;3/0/1;false;2 Bytes;Ambiante;Température ;temp;
Conv. stockage 1.1;;temperature/outside;temperature/outside;;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. stockage 1.1;;temperature/setpoint;temperature/setpoint;;3/3/33;false;1 Byte;Consigne en cours;Indication état;int;
Conv. stockage 1.1;;temperature/setpoint/select;temperature/setpoint/select;;4/0/50;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. stockage 1.1;;window/state;window/state;;3/4/177;true;1 Bit;Contact feuillure;Indication état;bool;
Conv. stockage entresol;;error;error;;0/0/10;true;1 Byte;Erreur;Erreur;int;
Conv. stockage entresol;;temperature/current;temperature/current;;3/0/3;false;2 Bytes;Ambiante;Température ;temp;
Conv. stockage entresol;;temperature/outside;temperature/outside;;0/0/5;true;2 Bytes;Extérieure;Température ;temp;
Conv. stockage entresol;;temperature/setpoint;temperature/setpoint;;3/3/35;false;1 Byte;Consigne en cours;Indication état;int;
Conv. stockage entresol;;temperature/setpoint/select;temperature/setpoint/select;;4/0/52;true;1 Byte;HG/Réd/Conf2/Conf1;Sélection consigne;int;
Conv. stockage entresol;;window/state;window/state;;3/4/179;true;1 Bit;Contact feuillure;Indication état;bool;
Défaut ppe relevage1, ppe relevage2, Libre! x2;emse/fayol/lift-pump/alert;;emse/fayol/lift-pump/alert;oui;7/0/1;true;1 Bit;E1;Entrée 1;bool;
Défaut ppe relevage1, ppe relevage2, Libre! x2;emse/fayol/lift-pump/alert;;emse/fayol/lift-pump/alert;oui;7/0/2;true;1 Bit;E2;Entrée 2;bool;
Df ascenseur, onduleur, ventilat° onduleur, ventilat° autocom.;emse/fayol/elevator/alert;;emse/fayol/elevator/alert;oui;7/0/5;true;1 Bit;E1;Entrée 1;bool;
Df ascenseur, onduleur, ventilat° onduleur, ventilat° autocom.;emse/fayol/ENT/007/ventilation/alert;;emse/fayol/ENT/007/ventilation/alert;oui;7/0/8;true;1 Bit;E4;Entrée 4;bool;
Df ascenseur, onduleur, ventilat° onduleur, ventilat° autocom.;emse/fayol/inverter/alert;;emse/fayol/inverter/alert;oui;7/0/6;true;1 Bit;E2;Entrée 2;bool;
Df ascenseur, onduleur, ventilat° onduleur, ventilat° autocom.;emse/fayol/ventilation-inverter/alert;;emse/fayol/ventilation-inverter/alert;oui;7/0/7;true;1 Bit;E3;Entrée 3;bool;
Df ventil° aile Gc, ! Entrée HS !, Extrac. sanit. (Décablé), ventil° aile Dr.;emse/fayol/left-wing/ventilation/alert;;emse/fayol/left-wing/ventilation/alert;oui;7/0/30;true;1 Bit;E1;Entrée 1;bool;
Df ventil° aile Gc, ! Entrée HS !, Extrac. sanit. (Décablé), ventil° aile Dr.;emse/fayol/right-wing/ventilation/alert;;emse/fayol/right-wing/ventilation/alert;oui;7/0/31;true;1 Bit;E4;Entrée 4;bool;
Df ventil° aile Gc, ! Entrée HS !, Extrac. sanit. (Décablé), ventil° aile Dr.;;;;oui;7/0/32;true;1 Bit;E3;Entrée 3;bool;
Df ventil° foyer, biblio., déambulatoire, ppe eau glacée;emse/fayol/6ET/410/ventilation/alert;;emse/fayol/6ET/410/ventilation/alert;oui;7/0/35;true;1 Bit;E2;Entrée 2;bool;
Df ventil° foyer, biblio., déambulatoire, ppe eau glacée;emse/fayol/6ET/420/ventilation/alert;;emse/fayol/6ET/420/ventilation/alert;oui;7/0/34;true;1 Bit;E1;Entrée 1;bool;
Df ventil° foyer, biblio., déambulatoire, ppe eau glacée;emse/fayol/6ET/cloakroom/ventilation/alert;;emse/fayol/6ET/cloakroom/ventilation/alert;oui;7/0/36;true;1 Bit;E3;Entrée 3;bool;
Df ventil° foyer, biblio., déambulatoire, ppe eau glacée;emse/fayol/iced-water-pump/alert;;emse/fayol/iced-water-pump/alert;oui;7/0/37;true;1 Bit;E4;Entrée 4;bool;
Df ventilation réception, Amphi, Libre! x2;emse/fayol/ENT/022/ventilation/alert;;emse/fayol/ENT/022/ventilation/alert;oui;7/0/3;true;1 Bit;E2;Entrée 2;bool;
Df ventilation réception, Amphi, Libre! x2;emse/fayol/RDC/000/ventilation/alert;;emse/fayol/RDC/000/ventilation/alert;oui;7/0/4;true;1 Bit;E1;Entrée 1;bool;
Libre! x6;;;;;12/0/6;false;2 Bytes; ;Maintenance;temp;
Libre!, Top ext°, Libre! x2;;;;;4/0/33;true;1 Bit;S2;Commande sortie 2;bool;
Libre!, Top ext°, Libre! x2;;;;;6/0/233;false;1 Bit;S2;Indication état sortie 2;bool;
Libre!, Top ext°, Libre! x2;;;;;12/0/1;false;2 Bytes;  ;Maintenance;temp;
Mesure T° amb. Bureau 330 (Salle info.);emse/fayol/3ET/330/;temperature/current;emse/fayol/3ET/330/temperature/current;oui;2/0/17;false;2 Bytes;Température ambiante;Température ambiante;temp;
RAZ Ecl. AS1;emse/fayol/1ET/;lighting/reset;emse/fayol/1ET/lighting/reset;oui;4/0/31;true;1 Bit;S1;Commande sortie 1 ;bool;
